f_player_id,buyin,f_name,f_tournament_id,f_playing_time_limit,f_ticket_distribution,date
65637995,0.0000,"Daily Mega Freeroll",135242258,0,,"2020-09-01 15:59:55"
65660793,176.0000,"10 Tkt Satty Afternoon Turbo",135978555,3300,G,"2020-09-08 15:29:55"
65721976,0.0000,"Daily Freeroll NLH",136616146,0,,"2020-09-10 10:59:55"
65726728,55.0000,"Time Crunch (15 min)",137459076,900,,"2020-09-15 08:09:56"
65777037,0.0000,"Daily Freeroll NLH",135163631,0,,"2020-09-01 00:59:55"
65794549,0.0000,"Daily Mega Freeroll",135242258,0,,"2020-09-01 15:59:55"
65846224,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140909107,3600,,"2020-10-11 13:59:55"
65880568,0.0000,"Daily Freeroll NLH",138225685,0,,"2020-09-21 06:59:55"
65897772,0.0000,"Daily Freeroll NLH",137671072,0,,"2020-09-17 07:59:59"
65907058,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135242250,3600,,"2020-09-01 13:59:55"
65927020,66.0000,"Micro Progressive KO",135242280,0,,"2020-09-01 16:59:55"
65965584,0.0000,"Daily Freeroll NLH",140909103,0,,"2020-10-11 10:59:55"
66085898,11.0000,"Texas Madness - Half Price Rebuy",138643191,0,,"2020-09-01 12:29:55"
66094458,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",136616150,3600,,"2020-09-10 13:59:55"
66115164,0.0000,"Daily Freeroll PLO",136864798,0,,"2020-09-12 04:59:55"
66196137,176.0000,"2 Tkt Satty Sunday Shootout PKO",139140029,900,G,"2020-09-27 12:29:56"
66245226,550.0000,"Mini StackUp",134911205,0,,"2020-09-02 14:29:51"
66246009,0.0000,"Daily Freeroll NLH",139960717,0,,"2020-10-04 17:59:55"
66283502,0.0000,"Daily Mega Freeroll",142084185,0,,"2020-10-20 15:59:55"
66329770,0.0000,"Daily Freeroll NLH",135696564,0,,"2020-09-04 10:59:55"
66427674,0.0000,"Daily Freeroll PLO",135242242,0,,"2020-09-01 08:59:55"
66432407,0.0000,"Daily Mega Freeroll",135242258,0,,"2020-09-01 15:59:55"
66433043,550.0000,"Mini StackUp",134911203,0,,"2020-09-01 14:29:50"
66620992,0.0000,"Daily Freeroll PLO",142610611,0,,"2020-10-24 08:59:55"
66677568,12.0000,"Time Crunch (15 min)",135262712,900,,"2020-09-01 00:54:55"
66762279,12.0000,"Time Crunch (15 min)",135276246,900,,"2020-09-01 10:28:55"
66806268,0.0000,"Daily Freeroll NLH",142610621,0,,"2020-10-24 14:59:55"
67293684,0.0000,"Daily Freeroll NLH",136287648,0,,"2020-09-08 07:59:55"
67308597,0.0000,"Daily Freeroll PLO",135163633,0,,"2020-09-01 01:59:55"
67389495,880.0000,"Turbo Yorker",134911191,0,,"2020-09-01 22:29:55"
67409385,176.0000,"10 Tkt Satty Turbo Yorker",144158193,3300,G,"2020-11-05 21:29:55"
67418458,0.0000,"Daily Freeroll NLH - Nano Package",142876851,0,G,"2020-10-26 21:59:55"
67420198,0.0000,"Daily Freeroll NLH",138090939,0,,"2020-09-20 17:59:55"
67430288,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-03 16:59:55"
67433497,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135823934,3600,,"2020-09-05 13:59:55"
67445760,0.0000,"Daily Freeroll NLH",137993131,0,,"2020-09-19 14:59:55"
67518306,0.0000,"Daily Freeroll NLH",136440008,0,,"2020-09-09 14:59:55"
67567774,0.0000,"Daily Freeroll NLH",145331996,0,,"2020-11-13 18:59:55"
67579322,0.0000,"Daily Freeroll NLH",135573091,0,,"2020-09-03 05:59:55"
67579384,1100.0000,"ME 1A - SM #5 Main Event",136494640,0,G,"2020-09-11 20:59:55"
67599557,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
67662069,880.0000,"Turbo Yorker",134911197,0,,"2020-09-04 22:29:55"
67709634,0.0000,"Daily Freeroll NLH - Nano Package",139838321,0,G,"2020-10-03 21:59:55"
67717231,0.0000,"Daily Freeroll PLO",135163633,0,,"2020-09-01 01:59:55"
67725950,0.0000,"Daily Freeroll PLO - Nano Package",140862540,0,G,"2020-10-10 23:59:59"
67764903,0.0000,"Daily Freeroll PLO",142084183,0,,"2020-10-20 16:59:55"
67771150,0.0000,"Daily Freeroll NLH - Satty",137555620,0,G,"2020-09-16 12:59:55"
67771282,0.0000,"Daily Freeroll NLH",135242252,0,,"2020-09-01 14:59:55"
67784894,0.0000,"Daily Freeroll PLO - Nano Package",139901902,0,G,"2020-10-03 23:59:55"
67849548,0.0000,"Daily Freeroll NLH",135163637,0,,"2020-09-01 03:59:55"
67867619,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
67889644,0.0000,"Daily Freeroll PLO",135978505,0,,"2020-09-06 11:59:55"
67922346,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
67922830,0.0000,"Instagram freeroll",136688560,0,,"2020-09-10 19:59:55"
67926616,0.0000,"Daily Freeroll NLH",135573091,0,,"2020-09-03 05:59:55"
67983652,0.0000,"Daily Freeroll NLH",137204951,0,,"2020-09-14 10:59:55"
68042023,0.0000,"Daily Freeroll NLH",135163631,0,,"2020-09-01 00:59:55"
68070485,55.0000,"Time Crunch (15 min)",136275252,900,,"2020-09-07 22:49:55"
68123328,0.0000,"Daily Freeroll PLO",135242256,0,,"2020-09-01 16:59:55"
68160373,880.0000,"Turbo Yorker @ 10:30 PM",136909977,0,,"2020-09-12 22:29:55"
68256511,0.0000,"Daily Freeroll NLH",135573085,0,,"2020-09-03 17:59:58"
68283453,110.0000,"2 Tkt Satty Bounty 17K",142080057,900,G,"2020-10-19 22:29:57"
68316361,0.0000,"Daily Freeroll NLH",142959805,0,,"2020-10-27 10:59:55"
68362997,0.0000,"Daily Freeroll NLH",141715130,0,,"2020-10-17 07:59:55"
68376006,0.0000,"Daily Freeroll NLH",135242252,0,,"2020-09-01 14:59:55"
68382009,55.0000,"Time Crunch (15 min)",136642123,900,,"2020-09-10 11:09:55"
68390454,0.0000,"Daily Freeroll NLH",135242246,0,,"2020-09-01 10:59:57"
68400589,0.0000,"Daily Freeroll NLH",135364679,0,,"2020-09-02 09:59:55"
68421663,0.0000,"Daily Freeroll PLO",141416810,0,,"2020-10-15 16:59:55"
68440902,220.0000,"8 Tkt Satty PPS - Super Striker Lite",138063499,2400,G,"2020-09-19 19:14:55"
68504637,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-03 02:59:55"
68504701,0.0000,"Daily Freeroll PLO - Nano Package",135635280,0,G,"2020-09-03 23:59:55"
68549057,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-03 05:59:55"
68574422,0.0000,"Daily Freeroll NLH",141416806,0,,"2020-10-15 14:59:55"
68574555,0.0000,"Daily Freeroll NLH",135364687,0,,"2020-09-02 14:59:55"
68616961,0.0000,"Daily Freeroll PLO",135364677,0,,"2020-09-02 08:59:55"
68658624,0.0000,"Daily Freeroll NLH",141933053,0,,"2020-10-19 22:59:55"
68719472,0.0000,"Daily Freeroll PLO",135242248,0,,"2020-09-01 12:00:00"
68748990,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-10 11:59:55"
68752104,0.0000,"Daily Freeroll PLO",141715138,0,,"2020-10-17 11:59:55"
68765880,0.0000,"Daily Freeroll NLH",142959805,0,,"2020-10-27 10:59:55"
68772385,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
68791834,0.0000,"Daily Freeroll NLH",135242236,0,,"2020-09-01 05:59:55"
68792802,0.0000,"Daily Freeroll PLO",135242242,0,,"2020-09-01 08:59:55"
68816895,0.0000,"Daily Freeroll NLH",143754881,0,,"2020-11-02 20:59:55"
68853874,0.0000,"Daily Freeroll NLH",136103938,0,,"2020-09-07 00:59:55"
68915237,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-01 05:59:55"
68940843,0.0000,"Daily Freeroll NLH",142708783,0,,"2020-10-25 18:59:55"
68950093,0.0000,"Daily Freeroll NLH",135242230,0,,"2020-09-01 17:59:55"
69012495,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
69020272,0.0000,"Daily Mega Freeroll",135573113,0,,"2020-09-03 15:59:55"
69090542,0.0000,"Daily Freeroll NLH",135573087,0,,"2020-09-03 20:59:55"
69323222,0.0000,"Daily Freeroll NLH",142195112,0,,"2020-10-21 10:59:55"
69340500,0.0000,"Daily Freeroll NLH",135163637,0,,"2020-09-01 03:59:55"
69361210,0.0000,"Daily Freeroll NLH",135242252,0,,"2020-09-01 14:59:55"
69367703,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
69433268,0.0000,"Daily Freeroll NLH",143754903,0,,"2020-11-02 18:59:55"
69436469,0.0000,"Daily Freeroll NLH",135242230,0,,"2020-09-01 17:59:55"
69444071,0.0000,"Instagram freeroll",136688560,0,,"2020-09-10 19:59:55"
69473357,0.0000,"Daily Freeroll NLH",136616152,0,,"2020-09-10 14:59:55"
69478935,0.0000,"Daily Freeroll NLH",143754903,0,,"2020-11-02 18:59:55"
69531926,550.0000,"Mini StackUp",142485624,0,,"2020-10-23 14:29:50"
69585861,0.0000,"Daily Freeroll PLO",140883668,0,,"2020-10-11 01:59:55"
69591596,0.0000,"Daily Freeroll PLO",135242242,0,,"2020-09-01 08:59:55"
69604415,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",136440006,3600,,"2020-09-09 13:59:55"
69630202,0.0000,"Daily Freeroll NLH",135573109,0,,"2020-09-03 18:59:55"
69630629,0.0000,"Daily Freeroll NLH",135242244,0,,"2020-09-01 09:59:55"
69725441,110.0000,"The Royal Battle",140223042,0,,"2020-10-06 17:59:55"
69762069,55.0000,"Time Crunch (15 min)",138364745,900,,"2020-09-21 23:40:01"
69762938,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-11 00:59:55"
69806371,0.0000,"Daily Freeroll NLH",141715124,0,,"2020-10-17 22:59:55"
69807187,0.0000,"Daily Freeroll NLH",135242236,0,,"2020-09-01 05:59:55"
69824773,1650.0000,StackUp,139107577,0,,"2020-09-30 19:59:55"
69826777,0.0000,"Daily Freeroll NLH",135242236,0,,"2020-09-01 05:59:55"
69868028,880.0000,"Turbo Yorker",134911193,0,,"2020-09-02 22:29:55"
69909132,0.0000,"Daily Freeroll PLO",136616148,0,,"2020-09-10 11:59:55"
69934277,0.0000,"Daily Mega Freeroll",136440014,0,,"2020-09-09 15:59:55"
69959416,550.0000,"ME 1D- SM #5 Main Event",135775573,0,G,"2020-09-06 12:59:57"
69959543,0.0000,"Daily Freeroll NLH",135364673,0,,"2020-09-02 06:59:56"
69986311,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
70022139,0.0000,"Daily Freeroll NLH",135242240,0,,"2020-09-01 07:59:55"
70138707,0.0000,"Daily Freeroll NLH",139735562,0,,"2020-10-02 18:59:55"
70227324,0.0000,"Daily Freeroll NLH",144053319,0,,"2020-11-04 18:59:56"
70328119,0.0000,"Daily Freeroll NLH",138923593,0,,"2020-09-26 17:59:55"
70403137,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135242250,3600,,"2020-09-01 13:59:55"
70456509,0.0000,"Daily Freeroll NLH",142959795,0,,"2020-10-27 05:59:55"
70481250,0.0000,"Daily Freeroll NLH - Nano Package",140617383,0,G,"2020-10-08 21:59:55"
70487241,550.0000,"Mini StackUp",138093726,0,,"2020-09-01 15:29:55"
70649897,990.0000,"PPS #19 - Master Blaster 1D",137449274,0,G,"2020-09-20 13:59:55"
70758440,100.0000,"Daily 5K @ 4 PM",145379088,0,,"2020-11-14 15:59:55"
70811139,0.0000,"Daily Freeroll PLO",135163633,0,,"2020-09-01 01:59:55"
70863880,0.0000,"Daily Freeroll NLH",135823924,0,,"2020-09-05 07:59:55"
70922590,0.0000,"Daily Freeroll PLO",138786431,0,,"2020-09-25 16:59:55"
70928535,0.0000,"Daily Freeroll NLH - Nano Package",135242284,0,G,"2020-09-01 21:59:55"
71059502,0.0000,"Daily Freeroll NLH - Satty",140808337,0,G,"2020-10-10 12:59:57"
71088685,0.0000,"Daily Mega Freeroll",136287666,0,,"2020-09-08 15:59:55"
71177647,66.0000,"Micro Progressive KO",145009508,0,,"2020-11-12 16:59:55"
71216321,176.0000,"10 Tkt Satty Turbo Yorker",135573137,3300,G,"2020-09-03 21:29:55"
71275294,0.0000,"Daily Freeroll PLO",135242242,0,,"2020-09-01 08:59:55"
71304342,0.0000,"Daily Freeroll NLH",135823918,0,,"2020-09-05 22:59:55"
71324200,0.0000,"Daily Freeroll NLH",142959795,0,,"2020-10-27 05:59:55"
71353829,0.0000,"Daily Freeroll NLH",136616146,0,,"2020-09-10 10:59:55"
71380354,0.0000,"Daily Freeroll NLH",143216809,0,,"2020-10-29 09:59:55"
71459522,0.0000,"Daily Freeroll NLH",135242244,0,,"2020-09-01 09:59:55"
71466751,0.0000,"Daily Freeroll NLH",135242244,0,,"2020-09-01 09:59:55"
71535887,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
71682226,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
71822403,330.0000,"Texas Turbo @ 8 PM",135573202,0,,"2020-09-03 19:59:50"
71844630,12.0000,"Time Crunch (15 min)",143782788,900,,"2020-11-02 14:28:55"
71854574,0.0000,"Daily Freeroll NLH - Nano Package",135242284,0,G,"2020-09-01 21:59:55"
71872969,0.0000,"Daily Freeroll PLO - Nano Package",143722882,0,G,"2020-11-01 23:59:55"
71925600,110.0000,"10K @ 9 PM",138643185,0,,"2020-09-01 00:28:55"
71930124,0.0000,"Daily Freeroll NLH",142383041,0,,"2020-10-22 22:59:55"
72020811,0.0000,"Daily Freeroll PLO",137671074,0,,"2020-09-17 08:59:55"
72056836,12.0000,"Time Crunch (15 min)",135410494,900,,"2020-09-02 13:59:55"
72082469,110.0000,"10 Tkt Satty Main Event Flight 1C",135937325,3300,G,"2020-09-05 19:59:55"
72222944,550.0000,"Mini StackUp",138093726,0,,"2020-09-01 13:29:55"
72232949,110.0000,"10K @ 9 PM",135823890,0,,"2020-09-05 20:59:55"
72282668,0.0000,"Daily Freeroll NLH",135242246,0,,"2020-09-01 10:59:57"
72290022,770.0000,"StackUp Lite",138093817,0,,"2020-09-01 18:59:55"
72304409,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-01 07:59:55"
72314284,0.0000,"Daily Freeroll PLO",135364683,0,,"2020-09-02 11:59:55"
72510479,550.0000,"Time Crunch (15 min)",136082906,900,,"2020-09-06 17:51:57"
72639121,0.0000,"Daily Freeroll PLO",135163639,0,,"2020-09-01 04:59:55"
72713231,0.0000,"Daily Freeroll PLO",142484706,0,,"2020-10-23 16:59:55"
72713395,0.0000,"Daily Freeroll PLO - Nano Package",136213710,0,G,"2020-09-07 23:59:55"
72715243,0.0000,"Daily Freeroll NLH - Satty",143754923,0,G,"2020-11-02 12:59:55"
72768650,110.0000,"2 Tkt Satty Turbo Nightout",135981536,780,G,"2020-09-06 00:44:55"
72922612,0.0000,"Daily Freeroll PLO - Nano Package",135306681,0,G,"2020-09-01 23:59:55"
72957962,0.0000,"Daily Freeroll NLH",145409339,0,,"2020-11-14 06:59:55"
73017372,0.0000,"Daily Freeroll PLO - Nano Package",140862540,0,G,"2020-10-10 23:59:59"
73062734,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",144285818,3600,,"2020-11-06 13:59:55"
73089437,0.0000,"Daily Freeroll PLO",135364691,0,,"2020-09-02 16:59:55"
73177619,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",144285818,3600,,"2020-11-06 13:59:55"
73253098,0.0000,"Daily Freeroll NLH - Nano Package",142610651,0,G,"2020-10-24 21:59:55"
73369975,0.0000,"Daily Freeroll NLH",142610601,0,,"2020-10-24 20:59:55"
73505889,0.0000,"Daily Freeroll NLH",145267848,0,,"2020-11-13 00:59:55"
73546884,0.0000,"Daily Freeroll NLH",135242244,0,,"2020-09-01 09:59:55"
73592030,0.0000,"Daily Freeroll NLH",143849994,0,,"2020-11-03 09:59:55"
73661477,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-01 05:59:55"
73748574,550.0000,"ME 1D- SM #5 Main Event",135775573,0,G,"2020-09-06 12:59:57"
73761002,0.0000,"Daily Freeroll NLH - Nano Package",137555622,0,G,"2020-09-16 21:59:55"
73813226,12.0000,"Time Crunch (15 min)",139778250,900,,"2020-10-02 13:59:55"
73839491,0.0000,"Daily Freeroll NLH - Nano Package",142384107,0,G,"2020-10-22 21:59:55"
73853994,0.0000,"Daily Freeroll NLH - Nano Package",137443303,0,G,"2020-09-15 21:59:55"
73868574,0.0000,"Daily Freeroll PLO",143850006,0,,"2020-11-03 16:59:55"
73958594,0.0000,"Daily Mega Freeroll",136616158,0,,"2020-09-10 15:59:59"
74064209,0.0000,"Daily Freeroll NLH",135242230,0,,"2020-09-01 17:59:55"
74069024,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135978507,3600,,"2020-09-06 13:59:55"
74085471,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
74086022,0.0000,"Daily Freeroll NLH - Nano Package",142959841,0,G,"2020-10-27 21:59:55"
74094005,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
74106493,0.0000,"Daily Freeroll NLH - Nano Package",138501431,0,G,"2020-09-23 21:59:55"
74177943,0.0000,"Daily Freeroll NLH",142940320,0,,"2020-10-27 02:59:55"
74208484,0.0000,"Daily Freeroll NLH - Nano Package",143686658,0,G,"2020-11-01 21:59:55"
74218913,0.0000,"Daily Freeroll PLO - Nano Package",140862540,0,G,"2020-10-10 23:59:59"
74231202,55.0000,"Time Crunch (15 min)",141248776,900,,"2020-10-13 15:59:56"
74251725,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135242250,3600,,"2020-09-01 13:59:55"
74361585,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",144053315,3600,,"2020-11-04 14:00:00"
74402944,0.0000,"Daily Freeroll NLH",140883666,0,,"2020-10-11 01:00:00"
74431853,110.0000,"Time Crunch (15 min)",136453758,900,,"2020-09-09 02:26:55"
74462920,0.0000,"Daily Freeroll PLO",135242248,0,,"2020-09-01 12:00:00"
74555680,0.0000,"Daily Freeroll NLH",135823916,0,,"2020-09-05 20:59:55"
74598887,0.0000,"Daily Freeroll NLH",135823914,0,,"2020-09-05 17:59:55"
74664035,0.0000,"Daily Freeroll NLH",137204935,0,,"2020-09-14 17:59:57"
74700999,0.0000,"Daily Freeroll NLH",135978491,0,,"2020-09-06 22:59:55"
74708067,0.0000,"Daily Freeroll NLH",145409353,0,,"2020-11-14 14:59:55"
74730549,0.0000,"Daily Freeroll NLH",141715122,0,,"2020-10-17 20:59:55"
74809503,0.0000,"Daily Mega Freeroll",135242258,0,,"2020-09-01 15:59:55"
74831182,0.0000,"Daily Freeroll PLO",135242256,0,,"2020-09-01 16:59:55"
74847216,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
74882539,0.0000,"Daily Freeroll PLO",135978505,0,,"2020-09-06 11:59:55"
74896465,0.0000,"Daily Freeroll NLH",137874018,0,,"2020-09-18 14:59:55"
74935626,0.0000,"Daily Freeroll NLH - Satty",135696592,0,G,"2020-09-04 12:59:55"
74972344,66.0000,"Turbo Luncheon @1:30PM",138786385,0,,"2020-09-01 00:59:55"
75011530,0.0000,"Daily Freeroll NLH",136440008,0,,"2020-09-09 14:59:55"
75023774,0.0000,"Daily Freeroll NLH",142161969,0,,"2020-10-21 02:59:55"
75041089,176.0000,"10 Tkt Satty Turbo Yorker",135242290,3300,G,"2020-09-01 19:59:57"
75045955,8.0000,"Mid-Lunch Quickie",140909198,0,,"2020-10-11 14:29:58"
75056444,0.0000,"Daily Freeroll NLH",136754344,0,,"2020-09-11 20:59:55"
75064784,0.0000,"Daily Freeroll NLH - Nano Package",141810699,0,G,"2020-10-18 21:59:55"
75132903,1100.0000,"SM #4 Sunday StackUp (6 Max)",141046043,0,,"2020-10-18 19:29:55"
75288088,0.0000,"Daily Freeroll NLH - Satty",142084201,0,G,"2020-10-20 12:59:55"
75441609,0.0000,"Daily Freeroll NLH",143216799,0,,"2020-10-29 22:59:55"
75452561,0.0000,"Daily Freeroll NLH",135242232,0,,"2020-09-01 20:59:55"
75458851,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
75499112,0.0000,"Daily Freeroll NLH - Nano Package",137555622,0,G,"2020-09-16 21:59:55"
75499438,0.0000,"Daily Freeroll PLO - Nano Package",135521609,0,G,"2020-09-02 23:59:55"
75579660,0.0000,"Daily Freeroll NLH",141176933,0,,"2020-10-13 10:59:55"
75601949,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",144957839,3600,,"2020-11-11 13:59:55"
75626019,0.0000,"Daily Mega Freeroll",135364693,0,,"2020-09-02 15:59:55"
75647287,0.0000,"Daily Freeroll NLH - Nano Package",138643249,0,G,"2020-09-24 02:59:55"
75682290,770.0000,"StackUp Lite",138093817,0,,"2020-09-03 16:29:55"
75694739,0.0000,"Daily Freeroll NLH - Nano Package",142484732,0,G,"2020-10-23 21:59:55"
75703019,12.0000,"Time Crunch (15 min)",136101159,900,,"2020-09-06 19:54:55"
75708054,55.0000,"5 Tkt Satty Main Event Flight",135573143,3300,G,"2020-09-03 18:29:55"
75729009,176.0000,"6 Tkt to Mega Satty PPS",137316973,1680,G,"2020-09-14 19:59:55"
75746376,0.0000,"Daily Freeroll NLH",141715142,0,,"2020-10-17 14:59:57"
75759225,110.0000,"10K @ 9 PM",143754861,0,,"2020-11-02 20:59:55"
75764477,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135364685,3600,,"2020-09-02 13:59:55"
75925915,0.0000,"Daily Freeroll PLO",140909113,0,,"2020-10-11 16:59:55"
76027700,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141294019,3600,,"2020-10-14 13:59:55"
76062139,0.0000,"Daily Freeroll NLH",135573095,0,,"2020-09-03 07:59:55"
76078057,0.0000,"Daily Freeroll NLH",137526071,0,,"2020-09-16 02:59:55"
76105355,0.0000,"Daily Mega Freeroll",135242258,0,,"2020-09-01 15:59:55"
76110050,880.0000,"Turbo Yorker",138093710,0,,"2020-09-23 22:29:55"
76146794,0.0000,"Daily Freeroll NLH - Satty",135978533,0,G,"2020-09-06 12:59:57"
76147834,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
76161404,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
76211380,110.0000,"Time Crunch (15 min)",138233326,900,,"2020-09-21 01:26:55"
76232769,0.0000,"Daily Freeroll NLH - Nano Package",143850026,0,G,"2020-11-03 21:59:55"
76323085,176.0000,"2 Tkt Satty Afternoon Turbo",135411508,900,G,"2020-09-02 13:29:50"
76359866,0.0000,"Daily Freeroll PLO",140883668,0,,"2020-10-11 01:59:55"
76362828,0.0000,"Daily Freeroll PLO",136616148,0,,"2020-09-10 11:59:55"
76512819,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
76562600,137.0000,"3 Tkts Mini StackUp",138849380,900,G,"2020-09-01 14:09:55"
76568870,11.0000,"Texas Madness - Half Price Rebuy",138643191,0,,"2020-09-01 12:29:55"
76584333,0.0000,"Daily Freeroll NLH",135573109,0,,"2020-09-03 18:59:55"
76591592,0.0000,"Daily Freeroll NLH - Nano Package",140697391,0,G,"2020-10-09 21:59:57"
76625580,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
76722603,0.0000,"Daily Freeroll PLO",135242256,0,,"2020-09-01 16:59:55"
76749428,880.0000,"PPS #12 - Yorker",137712676,0,,"2020-09-18 22:29:55"
76768101,0.0000,"Daily Freeroll NLH - Satty",144813411,0,G,"2020-11-10 12:59:55"
76793159,6.0000,"PLO Nano",136616233,0,,"2020-09-10 16:29:55"
76793743,0.0000,"Daily Freeroll NLH",137555572,0,,"2020-09-16 20:59:57"
76889098,0.0000,"Daily Freeroll NLH",135242244,0,,"2020-09-01 09:59:55"
76910067,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-01 07:59:55"
76980293,0.0000,"Daily Freeroll NLH",135242236,0,,"2020-09-01 05:59:55"
76983609,55.0000,"Time Crunch (15 min)",137080381,900,,"2020-09-13 10:39:55"
77021174,176.0000,"10 Tkt Satty Turbo Yorker",140098747,3300,G,"2020-10-05 21:29:55"
77063850,0.0000,"Daily Freeroll NLH",138225699,0,,"2020-09-21 14:29:55"
77089173,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",135364685,3600,,"2020-09-02 13:59:55"
77339932,0.0000,"Daily Freeroll NLH",135823938,0,,"2020-09-05 18:59:55"
77344791,880.0000,"Turbo Yorker",139305722,0,,"2020-09-29 22:29:55"
77476886,0.0000,"Daily Freeroll NLH",135242246,0,,"2020-09-01 10:59:57"
77477454,0.0000,"Daily Freeroll PLO - Nano Package",143170533,0,G,"2020-10-28 23:59:56"
77486551,0.0000,"Daily Freeroll NLH",138923595,0,,"2020-09-26 20:59:55"
77653967,0.0000,"Daily Freeroll PLO",139520382,0,,"2020-09-30 16:59:55"
77726253,0.0000,"Daily Freeroll NLH",135573095,0,,"2020-09-03 07:59:55"
77730129,0.0000,"Daily Freeroll PLO",135242248,0,,"2020-09-01 12:00:00"
77791963,550.0000,"Turbo Nightout @ 1 AM",135075821,0,,"2020-09-01 00:59:55"
77926245,66.0000,"Turbo Luncheon @1:30PM",137555544,0,,"2020-09-16 13:29:50"
77999481,0.0000,"Daily Freeroll NLH",138786427,0,,"2020-09-01 07:59:55"
78015003,0.0000,"Daily Freeroll NLH",135242246,0,,"2020-09-01 10:59:57"
78052838,0.0000,"Daily Freeroll NLH",135665702,0,,"2020-09-04 02:59:55"
78084119,1100.0000,"Half Rebuy StackUp",134911308,0,,"2020-09-01 19:59:57"
78130297,0.0000,"Daily Freeroll NLH",135364671,0,,"2020-09-02 05:59:55"
78131772,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78177568,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78188041,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78246033,55.0000,"Morning Grind",135242268,0,,"2020-09-01 11:30:00"
78250098,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78265263,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78295207,0.0000,"Daily Mega Freeroll",136142021,0,,"2020-09-07 15:59:55"
78396724,0.0000,"Daily Freeroll NLH",137443251,0,,"2020-09-15 17:59:55"
78397461,0.0000,"Daily Freeroll NLH",135242236,0,,"2020-09-01 05:59:55"
78403323,0.0000,"Daily Freeroll NLH",135242244,0,,"2020-09-01 09:59:55"
78575941,110.0000,"10K @ 9 PM",135242206,0,,"2020-09-01 20:59:55"
78620649,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78688239,0.0000,"Daily Freeroll PLO",140322184,0,,"2020-10-06 23:59:58"
78776653,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
78840105,0.0000,"Instagram freeroll",136688560,0,,"2020-09-10 19:59:55"
78924196,0.0000,"Daily Freeroll NLH",142959805,0,,"2020-10-27 10:59:55"
78939551,0.0000,"Daily Freeroll NLH - Satty",143542239,0,G,"2020-10-31 12:59:55"
79057463,880.0000,"SM #4 Turbo Yorker",136006053,0,,"2020-09-06 22:29:55"
79131115,0.0000,"Daily Freeroll NLH",137555592,0,,"2020-09-16 14:59:55"
