f_player_id,count,wins,date
59168308,35,18,2020-09-10
59168308,8,3,2020-09-19
59168308,8,2,2020-09-20
59168308,4,1,2020-09-21
59168308,2,2,2020-09-23
59168308,15,5,2020-09-24
59168308,5,3,2020-09-25
59168308,9,6,2020-09-26
59168308,17,9,2020-09-27
59168308,32,18,2020-09-28
59168308,20,11,2020-09-29
59168308,10,6,2020-09-30
59168308,9,2,2020-10-01
59168308,13,3,2020-10-02
59168308,13,7,2020-10-03
59168308,18,10,2020-10-04
59168308,20,8,2020-10-05
59168308,1,0,2020-10-06
59168308,1,1,2020-10-09
59168308,9,4,2020-10-10
59168308,12,6,2020-10-11
59168308,20,6,2020-10-12
59168308,10,4,2020-10-13
59168308,1,1,2020-10-17
59168308,3,1,2020-10-20
59168308,7,1,2020-10-21
59168308,2,2,2020-10-22
59168308,2,2,2020-10-23
59168308,2,0,2020-10-25
59168308,2,0,2020-10-26
59168308,3,1,2020-10-30
59168308,3,2,2020-10-31
59168308,19,7,2020-11-01
59168308,6,4,2020-11-03
59168308,1,1,2020-11-04
59168308,1,0,2020-11-05
59168308,4,1,2020-11-06
59168308,1,1,2020-11-07
59168308,11,5,2020-11-08
59168308,1,1,2020-11-09
59168308,6,2,2020-11-10
59168308,7,4,2020-11-11
59168308,8,6,2020-11-12
59168308,18,11,2020-11-13
59168308,8,2,2020-11-17
59168308,7,5,2020-11-18
59168308,2,1,2020-11-19
59168308,1,1,2020-11-20
59168308,1,1,2020-11-26
59168308,4,1,2020-11-27
59168308,2,1,2020-11-28
59168308,10,8,2020-11-29
59241213,2,0,2020-06-01
59241213,5,2,2020-06-02
59241213,8,6,2020-06-03
59241213,4,2,2020-06-04
59241213,1,0,2020-06-12
59241213,3,2,2020-06-17
59241213,7,4,2020-06-19
59241213,2,2,2020-06-20
59246941,3,2,2020-06-23
59265649,7,5,2020-07-02
59265649,1,1,2020-08-06
59272669,1,0,2020-06-01
59272669,5,1,2020-06-04
59272669,1,1,2020-06-05
59272669,1,0,2020-06-29
59272669,2,2,2020-07-10
59272669,1,1,2020-07-12
59272669,1,1,2020-07-19
59272669,2,2,2020-07-25
59276023,11,5,2020-07-06
59276023,5,3,2020-07-07
59276023,2,1,2020-07-11
59276023,5,2,2020-07-14
59276023,2,2,2020-07-16
59276023,25,14,2020-07-17
59276023,19,13,2020-07-18
59276023,1,0,2020-07-19
59276023,5,4,2020-09-03
59276023,4,3,2020-09-05
59276023,11,7,2020-09-06
59276023,18,10,2020-09-07
59276023,5,3,2020-09-08
59276023,4,2,2020-09-12
59276023,21,11,2020-09-23
59276023,20,16,2020-09-24
59276023,24,14,2020-09-25
59276023,24,20,2020-09-26
59276023,21,13,2020-09-27
59276023,16,8,2020-09-28
59276023,6,4,2020-09-29
59276023,21,15,2020-09-30
59276023,5,4,2020-10-01
59276023,23,17,2020-10-02
59276023,7,5,2020-10-03
59276023,8,5,2020-10-04
59276023,11,9,2020-11-11
59276023,5,4,2020-11-12
59276023,2,2,2020-11-13
59276023,18,8,2020-11-14
59276023,23,12,2020-11-15
59276023,18,11,2020-11-16
59276023,10,5,2020-11-17
59276023,4,2,2020-11-18
59276023,13,10,2020-11-22
59276023,7,5,2020-11-23
59276023,7,6,2020-11-26
59276023,14,4,2020-11-29
59289375,17,12,2020-08-23
59289375,48,32,2020-08-24
59289375,11,8,2020-09-22
59289375,15,8,2020-09-23
59289375,31,16,2020-09-24
59289375,11,7,2020-09-26
59289375,18,14,2020-09-27
59289375,2,1,2020-10-21
59289375,5,4,2020-10-24
59289375,1,1,2020-10-25
59289375,9,7,2020-10-26
59289375,1,1,2020-10-27
59289375,4,4,2020-10-30
59289375,2,1,2020-10-31
59289375,7,5,2020-11-04
59289375,7,7,2020-11-05
59289375,2,2,2020-11-07
59299613,8,3,2020-06-01
59299613,3,1,2020-06-02
59299613,2,2,2020-06-03
59303358,6,4,2020-06-01
59303358,4,3,2020-06-07
59303358,2,1,2020-06-15
59303358,4,4,2020-06-30
59303358,4,3,2020-07-01
59303358,5,4,2020-07-08
59303358,1,1,2020-07-13
59303358,1,1,2020-08-31
59303358,1,0,2020-09-04
59303358,1,1,2020-09-18
59303358,1,1,2020-11-07
59310606,4,2,2020-06-01
59310606,1,0,2020-06-02
59310606,2,1,2020-06-05
59310606,1,1,2020-06-08
59310606,6,5,2020-06-17
59310606,1,1,2020-06-19
59310606,1,1,2020-06-23
59310606,3,0,2020-06-24
59310606,7,4,2020-06-28
59310606,2,2,2020-07-03
59310606,1,0,2020-07-08
59310606,1,1,2020-07-15
59310606,2,2,2020-07-18
59310606,1,0,2020-08-01
59310606,1,0,2020-08-14
59310606,1,1,2020-08-23
59310606,1,0,2020-09-16
59310606,1,1,2020-09-17
59310606,6,4,2020-09-30
59310606,1,0,2020-10-01
59310606,1,1,2020-10-11
59310606,1,1,2020-10-23
59310606,2,0,2020-10-24
59369402,7,5,2020-07-01
59369402,2,2,2020-07-04
59369402,4,3,2020-07-06
59369402,1,0,2020-07-07
59369402,1,0,2020-07-13
59421202,1,1,2020-06-04
59421202,1,0,2020-06-20
59421202,1,1,2020-06-21
59442170,2,1,2020-06-21
59451503,21,10,2020-06-01
59451503,43,29,2020-06-02
59451503,6,6,2020-06-03
59451503,21,15,2020-06-08
59451503,37,28,2020-06-09
59451503,29,22,2020-06-16
59451503,40,26,2020-06-17
59451503,9,4,2020-06-18
59451503,39,29,2020-06-19
59451503,12,5,2020-06-20
59451503,10,8,2020-06-21
59451503,2,1,2020-06-22
59451503,2,1,2020-06-24
59451503,43,33,2020-06-25
59451503,9,6,2020-06-26
59498322,2,1,2020-09-16
59500068,2,2,2020-06-01
59500068,2,2,2020-11-29
59548762,2,0,2020-07-23
59548762,1,1,2020-08-06
59548762,1,1,2020-08-07
59548762,1,0,2020-08-08
59667801,1,1,2020-06-30
59667801,9,6,2020-07-01
59667801,3,3,2020-07-20
59675429,1,1,2020-06-17
59675429,1,0,2020-07-04
59675429,4,3,2020-11-26
59675429,2,0,2020-11-27
59685071,8,3,2020-06-21
59685071,12,7,2020-06-22
59685071,10,5,2020-06-23
59685071,5,3,2020-06-24
59685071,2,1,2020-06-26
59685071,5,2,2020-06-30
59685071,10,4,2020-07-04
59685071,7,4,2020-07-05
59698187,5,2,2020-08-10
59698187,2,1,2020-09-16
59698187,6,5,2020-10-08
59698187,1,1,2020-11-06
59699337,1,1,2020-11-18
59699337,10,8,2020-11-20
59699337,53,43,2020-11-21
59699337,3,1,2020-11-24
59699337,20,14,2020-11-25
59699337,5,3,2020-11-29
59705131,1,0,2020-08-02
59705131,2,2,2020-08-27
59705131,2,1,2020-09-22
59705131,1,0,2020-09-25
59735502,4,3,2020-06-05
59735502,8,2,2020-06-06
59735502,8,2,2020-06-07
59735502,1,1,2020-06-14
59735502,2,1,2020-06-22
59735502,16,5,2020-06-23
59735502,2,1,2020-06-24
59735502,5,1,2020-07-10
59735502,36,22,2020-07-11
59735502,3,1,2020-07-12
59735502,9,4,2020-07-15
59735502,34,19,2020-07-16
59735502,34,15,2020-07-17
59735502,7,5,2020-07-18
59735502,3,0,2020-07-23
59735502,21,14,2020-07-27
59735502,6,3,2020-08-03
59735502,1,1,2020-08-04
59735502,2,1,2020-08-05
59735502,6,4,2020-08-06
59735502,2,2,2020-08-10
59735502,3,0,2020-08-11
59735502,13,6,2020-08-13
59735502,11,3,2020-08-14
59735502,1,0,2020-08-15
59735502,25,14,2020-08-18
59735502,30,15,2020-08-20
59735502,32,15,2020-08-21
59735502,24,13,2020-08-24
59735502,40,26,2020-08-25
59735502,15,8,2020-08-28
59735502,7,4,2020-08-29
59735502,14,4,2020-08-30
59735502,37,29,2020-08-31
59735502,1,0,2020-09-05
59735502,19,4,2020-09-06
59735502,4,3,2020-09-07
59735502,23,10,2020-09-08
59735502,38,23,2020-09-09
59735502,6,2,2020-09-10
59735502,11,6,2020-09-11
59735502,6,5,2020-09-12
59735502,11,6,2020-09-14
59735502,32,20,2020-09-15
59735502,23,12,2020-09-16
59735502,2,2,2020-09-19
59735502,38,28,2020-09-21
59735502,9,4,2020-09-22
59735502,16,13,2020-09-26
59735502,43,24,2020-09-27
59735502,20,12,2020-10-03
59735502,25,12,2020-10-04
59735502,21,11,2020-10-05
59735502,18,11,2020-10-07
59735502,4,1,2020-10-08
59735502,4,2,2020-10-09
59735502,1,0,2020-10-12
59735502,20,13,2020-10-14
59735502,5,2,2020-10-15
59735502,1,1,2020-10-16
59735502,5,4,2020-10-22
59735502,2,2,2020-10-27
59735502,6,1,2020-10-28
59735502,5,4,2020-11-03
59735502,4,2,2020-11-04
59735502,5,4,2020-11-22
59774363,4,3,2020-06-02
59774363,3,2,2020-07-09
59774363,3,1,2020-07-25
59774363,33,23,2020-08-30
59774363,16,12,2020-08-31
59774363,37,27,2020-09-05
59774363,13,8,2020-09-06
59774363,15,10,2020-09-07
59774363,17,12,2020-09-08
59774363,28,16,2020-09-09
59774363,8,6,2020-09-11
59774363,4,3,2020-09-12
59774363,4,3,2020-09-13
59774363,10,5,2020-09-14
59774363,1,1,2020-09-16
59774363,1,1,2020-09-17
59774363,20,13,2020-09-19
59774363,3,2,2020-09-20
59774363,2,2,2020-09-24
59774363,7,4,2020-09-28
59774363,1,1,2020-09-29
59774363,3,2,2020-09-30
59774363,3,1,2020-10-03
59774363,1,1,2020-10-25
59774363,1,1,2020-11-19
59820856,3,1,2020-07-18
59820856,2,1,2020-07-21
59820856,4,3,2020-07-24
59820856,1,0,2020-07-25
59820856,1,0,2020-07-26
59820856,1,0,2020-07-28
59820856,2,1,2020-08-01
59820856,4,1,2020-10-14
59820856,4,1,2020-10-16
59820856,7,4,2020-10-18
59820856,7,4,2020-10-19
59820856,3,1,2020-10-20
59820856,10,6,2020-10-21
59820856,1,0,2020-11-23
59820856,2,0,2020-11-24
59838559,2,0,2020-06-09
59838559,1,0,2020-06-15
59838559,4,3,2020-06-17
59838559,3,1,2020-06-21
59846064,1,0,2020-06-07
59846064,5,2,2020-06-17
59846064,4,3,2020-06-20
59846064,2,2,2020-07-02
59846064,1,0,2020-07-23
59846064,1,1,2020-08-11
59846064,3,1,2020-08-16
59846064,5,3,2020-08-23
59846064,10,7,2020-10-13
59846064,9,5,2020-10-14
59846064,8,4,2020-10-22
59846064,1,0,2020-10-23
59846064,6,1,2020-10-24
59846064,9,6,2020-10-25
59855165,18,16,2020-09-06
59855165,17,12,2020-09-12
59855165,3,2,2020-09-13
59855165,11,8,2020-09-16
59855165,14,10,2020-09-20
59855165,18,10,2020-09-24
59855165,3,3,2020-09-25
59855165,7,3,2020-09-26
59855165,11,7,2020-09-27
59855165,3,2,2020-09-28
59875612,3,3,2020-06-03
59879409,24,18,2020-06-13
59879409,1,1,2020-06-22
59879409,2,0,2020-07-16
59879409,2,2,2020-07-17
59879409,1,0,2020-07-18
59879409,1,1,2020-08-10
59879409,1,1,2020-08-12
59879409,1,0,2020-08-13
59879409,2,2,2020-08-16
59879409,2,1,2020-08-18
59879409,1,1,2020-08-24
59879409,2,2,2020-10-03
59879409,1,1,2020-10-16
59913542,1,1,2020-08-26
59913542,2,2,2020-10-26
59913542,2,1,2020-10-27
59913542,1,1,2020-10-28
59913542,1,1,2020-10-29
59913542,1,0,2020-10-31
59945709,3,2,2020-06-06
59968875,2,0,2020-06-30
59968875,1,1,2020-07-15
59968875,3,2,2020-07-23
59968875,2,0,2020-07-29
59968875,1,1,2020-08-01
59968875,1,0,2020-08-03
59968875,10,2,2020-08-04
59968875,3,1,2020-08-05
59968875,1,1,2020-08-06
59968875,1,0,2020-08-08
59968875,2,1,2020-08-10
59968875,21,5,2020-08-12
59968875,1,0,2020-08-14
59968875,4,1,2020-08-16
59968875,3,1,2020-08-19
59973410,3,2,2020-07-24
59981324,3,3,2020-06-24
59981324,4,2,2020-06-25
59981324,4,4,2020-06-26
59981324,3,2,2020-06-29
59981324,28,15,2020-06-30
59981324,3,2,2020-07-06
59981324,8,4,2020-07-11
59981324,2,0,2020-09-21
59981324,1,1,2020-09-22
60018236,4,2,2020-11-26
60022772,2,2,2020-06-04
60022772,5,3,2020-06-06
60022772,3,2,2020-06-07
60022772,6,4,2020-06-08
60022772,1,0,2020-06-09
60022772,2,0,2020-06-10
60022772,2,0,2020-06-11
60022772,5,2,2020-06-12
60022772,5,1,2020-06-13
60022772,7,4,2020-06-15
60022772,5,3,2020-06-16
60022772,1,1,2020-07-16
60022772,15,11,2020-07-21
60022772,30,18,2020-07-22
60022772,3,2,2020-07-23
60022772,2,1,2020-08-03
60022772,2,1,2020-09-03
60022772,1,0,2020-09-05
60022772,2,1,2020-09-06
60022772,1,1,2020-09-07
60022772,2,2,2020-09-09
60022772,1,1,2020-09-10
60022772,1,1,2020-09-22
60022772,1,0,2020-11-02
60022772,1,0,2020-11-03
60022772,3,2,2020-11-14
60022772,1,0,2020-11-15
60022772,2,1,2020-11-16
60022772,1,1,2020-11-20
60022772,1,0,2020-11-21
60068450,1,0,2020-11-26
60107152,1,1,2020-06-02
60107152,12,10,2020-06-03
60107152,3,3,2020-06-04
60107152,11,9,2020-06-05
60107152,9,5,2020-06-07
60107152,14,7,2020-06-09
60107152,32,18,2020-06-10
60107152,18,15,2020-06-11
60107152,8,6,2020-06-12
60107152,7,5,2020-06-13
60107152,8,5,2020-06-14
60107152,7,5,2020-06-15
60107152,12,7,2020-06-16
60107152,1,1,2020-06-17
60107152,7,6,2020-06-18
60107152,2,1,2020-06-21
60107152,4,4,2020-06-22
60107152,5,2,2020-06-23
60107152,2,1,2020-06-24
60107152,1,1,2020-06-25
60107152,2,0,2020-06-27
60107152,1,1,2020-06-28
60107152,1,0,2020-07-02
60107152,2,0,2020-07-03
60107152,18,8,2020-07-04
60107152,6,4,2020-07-05
60107152,14,10,2020-07-07
60107152,5,0,2020-07-08
60107152,5,5,2020-07-09
60107152,9,4,2020-07-10
60107152,1,0,2020-07-12
60107152,3,3,2020-07-13
60107152,4,1,2020-07-14
60107152,1,1,2020-07-15
60107152,14,9,2020-07-19
60107152,2,0,2020-07-20
60107152,2,2,2020-07-21
60107152,7,4,2020-07-30
60107152,5,3,2020-07-31
60107152,4,3,2020-08-01
60107152,7,4,2020-08-02
60107152,5,4,2020-08-04
60107152,30,19,2020-08-05
60107152,6,4,2020-08-06
60107152,32,23,2020-08-07
60107152,9,8,2020-08-08
60107152,4,2,2020-08-09
60107152,11,7,2020-08-10
60107152,17,11,2020-08-11
60107152,2,1,2020-08-12
60107152,19,14,2020-08-13
60107152,23,16,2020-08-14
60107152,8,4,2020-08-15
60107152,1,1,2020-08-17
60107152,4,3,2020-08-18
60107152,4,3,2020-08-20
60107152,2,1,2020-08-21
60107152,1,0,2020-08-29
60107152,1,1,2020-09-09
60107152,13,9,2020-09-14
60107152,3,0,2020-09-17
60107152,3,3,2020-09-18
60107152,1,1,2020-09-21
60107152,1,1,2020-09-24
60107152,2,1,2020-09-28
60107152,4,4,2020-10-10
60107152,1,1,2020-10-18
60107152,9,8,2020-10-20
60107152,1,0,2020-10-22
60107152,1,1,2020-10-31
60107152,2,2,2020-11-04
60107152,7,7,2020-11-07
60107152,3,1,2020-11-10
60107152,49,42,2020-11-11
60107152,11,9,2020-11-12
60107152,8,5,2020-11-13
60107152,3,3,2020-11-14
60107152,2,1,2020-11-15
60107152,6,6,2020-11-16
60107152,4,4,2020-11-18
60107152,3,3,2020-11-19
60107152,7,3,2020-11-20
60107152,3,3,2020-11-21
60107152,1,1,2020-11-22
60107152,5,1,2020-11-24
60107152,2,1,2020-11-25
60107152,12,11,2020-11-26
60132789,1,0,2020-06-03
60132789,5,5,2020-06-09
60132789,4,1,2020-06-17
60132789,19,16,2020-06-18
60132789,1,1,2020-07-26
60132789,15,10,2020-10-16
60132789,3,2,2020-10-18
60132789,2,1,2020-10-27
60132789,6,5,2020-10-28
60176366,3,3,2020-06-24
60176366,2,0,2020-06-26
60247776,5,3,2020-11-30
60291972,3,3,2020-06-28
60291972,9,6,2020-09-02
60294441,23,19,2020-06-01
60294441,7,3,2020-06-02
60340547,10,2,2020-06-02
60340547,6,2,2020-06-04
60340547,6,0,2020-06-05
60354593,1,1,2020-08-25
60357163,4,1,2020-06-24
60357163,5,1,2020-07-11
60357163,11,6,2020-08-01
60357163,2,1,2020-08-02
60357163,6,2,2020-08-04
60357163,4,1,2020-09-15
60357163,5,2,2020-09-19
60357163,4,3,2020-09-20
60357163,20,12,2020-10-15
60357163,10,7,2020-10-18
60357163,14,5,2020-10-19
60357163,5,3,2020-10-21
60357163,10,7,2020-10-23
60357163,11,5,2020-10-24
60365304,1,1,2020-06-19
60365304,1,1,2020-06-21
60377073,1,0,2020-06-23
60381476,2,2,2020-08-29
60381476,1,0,2020-08-31
60404596,1,1,2020-07-02
60404596,1,1,2020-07-06
60439720,2,2,2020-08-26
60496279,1,0,2020-06-05
60496279,13,10,2020-06-08
60496279,3,3,2020-06-11
60496279,1,0,2020-06-13
60496279,4,3,2020-06-17
60496279,5,4,2020-06-19
60496279,4,3,2020-06-21
60496279,1,1,2020-06-22
60496279,15,10,2020-06-23
60496279,8,6,2020-06-24
60496279,3,3,2020-06-25
60496279,9,5,2020-06-29
60496279,2,2,2020-07-03
60496279,1,1,2020-07-04
60496279,1,1,2020-07-06
60496279,4,2,2020-07-09
60496279,6,3,2020-07-10
60496279,2,2,2020-07-11
60496279,1,1,2020-07-12
60496279,1,1,2020-07-13
60496279,1,1,2020-07-26
60496279,12,10,2020-08-19
60496279,3,2,2020-08-20
60496279,6,6,2020-09-02
60496279,2,2,2020-09-05
60496279,1,1,2020-09-06
60496279,3,3,2020-09-07
60496279,1,0,2020-09-21
60496279,5,4,2020-09-23
60496279,8,7,2020-09-25
60496279,1,0,2020-09-26
60496279,3,3,2020-09-28
60496279,7,7,2020-09-29
60496279,1,0,2020-09-30
60496279,3,3,2020-10-01
60496279,2,2,2020-10-02
60496279,14,12,2020-10-04
60496279,2,1,2020-10-06
60496279,4,4,2020-10-07
60496279,1,1,2020-10-08
60496279,2,2,2020-10-09
60496279,6,5,2020-10-10
60496279,4,4,2020-10-12
60496279,1,1,2020-10-25
60496279,12,12,2020-10-27
60496279,2,0,2020-11-04
60496279,3,3,2020-11-05
60496279,5,4,2020-11-06
60496279,6,5,2020-11-09
60496279,1,1,2020-11-19
60496279,1,0,2020-11-20
60505081,8,7,2020-07-12
60505081,22,17,2020-07-17
60505081,1,1,2020-08-12
60505081,25,18,2020-08-14
60505081,18,6,2020-08-15
60505081,11,2,2020-08-25
60505081,4,3,2020-08-26
60505081,3,2,2020-09-02
60505081,5,4,2020-09-07
60505081,4,1,2020-09-08
60505081,1,1,2020-09-09
60505081,11,8,2020-09-10
60516045,5,4,2020-06-15
60516045,12,8,2020-06-16
60516045,13,9,2020-06-17
60516045,11,7,2020-06-18
60516045,5,3,2020-06-19
60516045,10,5,2020-06-20
60516045,7,4,2020-06-21
60516045,7,5,2020-06-22
60516045,3,2,2020-06-23
60516045,6,2,2020-06-24
60516045,11,7,2020-06-25
60516045,3,1,2020-06-26
60516045,6,3,2020-06-27
60516045,1,0,2020-06-28
60516045,2,2,2020-07-05
60516045,3,3,2020-07-06
60516045,4,3,2020-07-10
60516045,1,0,2020-08-09
60551930,4,2,2020-06-24
60551930,1,0,2020-08-21
60557259,1,1,2020-06-01
60557259,3,0,2020-06-02
60557259,1,1,2020-06-03
60557259,3,1,2020-06-04
60557259,3,1,2020-06-05
60557259,11,3,2020-06-08
60557259,22,13,2020-06-12
60557259,17,7,2020-06-13
60557259,19,4,2020-06-14
60557259,8,2,2020-06-15
60557259,2,0,2020-06-21
60557259,1,0,2020-06-22
60557259,16,3,2020-06-23
60557259,10,8,2020-06-24
60557259,19,7,2020-06-25
60557259,19,2,2020-06-26
60557259,24,10,2020-06-27
60557259,36,16,2020-06-28
60557259,33,12,2020-06-29
60557259,22,10,2020-06-30
60557259,1,0,2020-07-01
60557259,5,2,2020-07-02
60557259,8,3,2020-07-03
60557259,7,4,2020-07-04
60557259,10,6,2020-07-05
60557259,4,3,2020-07-06
60557259,6,2,2020-07-07
60557259,11,3,2020-07-08
60557259,6,1,2020-07-09
60557259,10,6,2020-07-11
60557259,23,4,2020-07-12
60557259,3,2,2020-07-13
60557259,3,1,2020-07-14
60557259,1,1,2020-07-19
60557259,3,0,2020-07-20
60557259,3,1,2020-07-21
60557259,4,2,2020-07-22
60557259,14,7,2020-07-23
60557259,17,5,2020-07-24
60557259,9,5,2020-07-25
60557259,17,4,2020-07-26
60557259,15,7,2020-07-27
60557259,5,2,2020-07-28
60557259,7,1,2020-07-29
60557259,8,3,2020-07-30
60557259,9,1,2020-07-31
60557259,8,3,2020-08-02
60557259,5,1,2020-08-03
60557259,9,4,2020-08-04
60557259,3,0,2020-08-05
60557259,6,4,2020-08-06
60557259,9,5,2020-08-07
60557259,5,3,2020-08-08
60557259,7,0,2020-08-09
60557259,3,1,2020-08-10
60557259,7,1,2020-08-11
60557259,18,5,2020-08-12
60557259,1,0,2020-08-13
60557259,1,0,2020-08-16
60557259,3,0,2020-08-20
60557259,6,1,2020-08-21
60557259,8,3,2020-08-22
60557259,8,3,2020-08-23
60557259,1,1,2020-08-24
60557259,14,8,2020-08-25
60557259,8,2,2020-08-26
60557259,14,7,2020-08-27
60557259,9,3,2020-08-28
60557259,6,2,2020-08-29
60557259,8,1,2020-08-30
60557259,1,0,2020-08-31
60557259,13,5,2020-09-01
60557259,13,6,2020-09-02
60557259,14,5,2020-09-03
60557259,6,4,2020-09-04
60557259,1,1,2020-09-05
60557259,8,2,2020-09-09
60557259,2,1,2020-09-10
60557259,1,0,2020-09-11
60557259,1,0,2020-09-17
60557259,4,1,2020-09-21
60557259,2,0,2020-09-26
60557259,3,0,2020-09-28
60557259,18,8,2020-10-01
60557259,21,7,2020-10-02
60557259,11,2,2020-10-03
60557259,3,1,2020-10-04
60557259,11,3,2020-10-05
60557259,3,1,2020-10-06
60557259,5,0,2020-10-07
60557259,4,1,2020-10-08
60557259,9,3,2020-10-10
60557259,1,1,2020-10-11
60557259,5,3,2020-10-15
60557259,8,0,2020-10-16
60557259,3,2,2020-10-17
60557259,2,1,2020-10-27
60557259,1,1,2020-11-21
60557259,13,4,2020-11-22
60557259,8,3,2020-11-23
60557259,1,0,2020-11-24
60557259,2,2,2020-11-26
60557259,1,1,2020-11-27
60557259,5,2,2020-11-28
60568240,8,5,2020-09-18
60568240,1,0,2020-09-19
60568240,1,1,2020-09-21
60573998,7,1,2020-06-01
60573998,14,7,2020-06-02
60573998,12,4,2020-06-03
60573998,13,5,2020-06-04
60573998,3,2,2020-06-05
60573998,16,10,2020-06-06
60573998,6,1,2020-06-07
60573998,17,4,2020-06-08
60573998,5,2,2020-06-09
60573998,2,0,2020-06-11
60573998,4,2,2020-06-12
60573998,7,2,2020-06-14
60573998,13,5,2020-06-15
60573998,9,4,2020-06-16
60573998,16,6,2020-06-17
60573998,26,9,2020-06-18
60573998,29,13,2020-06-19
60573998,24,12,2020-06-20
60573998,29,15,2020-06-21
60573998,20,9,2020-06-22
60573998,19,7,2020-06-23
60573998,14,7,2020-06-24
60573998,8,4,2020-06-25
60573998,6,2,2020-06-26
60573998,6,3,2020-06-27
60573998,23,9,2020-06-28
60573998,9,3,2020-06-29
60573998,7,4,2020-06-30
60573998,4,2,2020-07-01
60573998,1,0,2020-07-02
60573998,12,5,2020-07-06
60573998,12,3,2020-07-07
60573998,5,2,2020-07-08
60573998,5,1,2020-07-09
60573998,3,2,2020-07-11
60573998,10,3,2020-07-12
60573998,3,1,2020-07-13
60573998,13,7,2020-07-14
60573998,22,14,2020-07-15
60573998,3,2,2020-07-16
60573998,2,2,2020-07-17
60573998,27,15,2020-07-18
60573998,10,5,2020-07-19
60573998,26,8,2020-07-20
60573998,9,3,2020-07-21
60573998,13,2,2020-07-22
60573998,16,5,2020-07-23
60573998,26,6,2020-07-24
60573998,32,7,2020-07-25
60573998,6,2,2020-07-26
60573998,12,2,2020-07-27
60573998,23,10,2020-07-28
60573998,5,0,2020-07-29
60573998,7,3,2020-07-30
60573998,4,2,2020-08-04
60573998,27,12,2020-08-05
60573998,24,13,2020-08-06
60573998,14,6,2020-08-07
60573998,12,6,2020-08-08
60573998,11,6,2020-08-09
60573998,3,2,2020-08-11
60573998,37,17,2020-08-12
60573998,22,10,2020-08-13
60573998,34,16,2020-08-14
60573998,13,6,2020-08-15
60573998,28,10,2020-08-16
60573998,9,8,2020-08-17
60573998,12,7,2020-08-18
60573998,24,12,2020-08-19
60573998,5,2,2020-08-20
60573998,23,11,2020-08-21
60573998,15,5,2020-08-22
60573998,24,17,2020-08-23
60573998,8,5,2020-08-24
60573998,16,11,2020-08-25
60573998,29,14,2020-08-26
60573998,36,15,2020-08-27
60573998,36,19,2020-08-28
60573998,7,2,2020-08-29
60573998,3,1,2020-08-30
60573998,8,4,2020-09-01
60573998,2,1,2020-09-07
60573998,1,0,2020-09-08
60573998,3,2,2020-10-17
60573998,5,4,2020-10-20
60573998,3,1,2020-11-09
60580811,1,0,2020-06-03
60580811,2,1,2020-06-04
60580811,3,3,2020-06-08
60580811,1,1,2020-08-05
60580811,1,1,2020-08-07
60580811,1,1,2020-08-08
60580811,1,0,2020-08-14
60580811,2,2,2020-08-16
60580811,7,4,2020-08-17
60580811,4,2,2020-08-18
60580811,8,6,2020-08-19
60580811,2,2,2020-08-20
60580811,2,0,2020-08-21
60580811,4,3,2020-08-25
60580811,3,1,2020-08-27
60580811,12,10,2020-08-28
60580811,13,9,2020-08-29
60580811,8,3,2020-08-30
60580811,5,4,2020-08-31
60580811,1,1,2020-09-01
60580811,3,2,2020-09-04
60580811,4,3,2020-09-05
60580811,1,1,2020-09-06
60580811,4,3,2020-09-07
60580811,1,1,2020-09-22
60580811,2,0,2020-10-08
60580811,2,0,2020-10-09
60580811,4,3,2020-10-12
60580811,1,1,2020-10-16
60580811,1,0,2020-10-19
60580811,1,0,2020-10-24
60580811,5,5,2020-10-26
60580811,3,1,2020-11-09
60580811,3,1,2020-11-10
60580811,4,3,2020-11-14
60580811,5,3,2020-11-17
60580811,4,1,2020-11-18
60580811,2,1,2020-11-26
60585242,1,1,2020-07-24
60590238,29,17,2020-06-01
60590238,5,3,2020-06-02
60590238,8,6,2020-06-03
60590238,17,6,2020-06-05
60590238,10,5,2020-06-06
60590238,6,3,2020-06-07
60590238,6,3,2020-06-08
60590238,7,2,2020-06-10
60590238,1,0,2020-06-14
60590238,5,0,2020-06-15
60590238,8,4,2020-06-16
60590238,16,10,2020-06-17
60590238,35,23,2020-06-18
60590238,10,3,2020-06-19
60590238,21,9,2020-06-20
60590238,3,2,2020-06-21
60590238,1,1,2020-06-22
60590238,8,3,2020-06-23
60590238,5,3,2020-06-24
60590238,1,0,2020-06-25
60590238,1,1,2020-06-26
60590238,1,1,2020-06-27
60590238,1,1,2020-08-02
60616831,1,1,2020-07-02
60638675,1,1,2020-06-29
60638675,10,5,2020-08-02
60642742,2,2,2020-09-24
60669460,4,3,2020-06-01
60669460,4,2,2020-06-02
60669460,5,3,2020-06-03
60669460,4,3,2020-06-04
60669460,6,5,2020-06-05
60669460,4,2,2020-06-06
60669460,12,7,2020-06-07
60669460,13,9,2020-06-08
60669460,10,6,2020-06-09
60669460,6,4,2020-06-10
60669460,1,1,2020-06-11
60669460,6,3,2020-06-12
60669460,8,4,2020-06-13
60669460,7,4,2020-06-14
60669460,2,2,2020-06-16
60669460,3,2,2020-06-17
60669460,1,1,2020-06-18
60669460,4,2,2020-06-19
60669460,5,3,2020-06-20
60669460,11,5,2020-06-21
60669460,5,1,2020-06-22
60669460,3,0,2020-06-24
60669460,23,9,2020-06-26
60669460,29,19,2020-06-27
60669460,13,4,2020-06-28
60669460,13,8,2020-06-29
